Läsk,3 för 39:-  ,Coca-cola/Fanta/Sprite. 150 cl. Välj mellan olika sorter. Jfr-pris 8:67/lit.
Snacks,2 för 32:-  ,Estrella. 90-275 g. Välj mellan olika sorter. Gäller ej nötmixer. Jfr-pris 58:18/kg.
Oliver," 29 90
/st  ",Fontana. 500 g. Välj mellan urkärnade och med pimiento. Jfr-pris 106:79/kg utan sås/spad.
Snabbkaffe," 49 90
/st  ",Gevalia. 150-200 g. Välj mellan olika sorter. Jfr-pris 249:50/kg.
Glass,3 för 30:-  ,GB Glace. 500 ml. Välj mellan olika sorter. Jfr-pris 20:-/lit.
Öl 6-pack," 54 90
/st  ","Falcon. 6x50 cl. 3,5%. Välj mellan bayerskt och extra brew. Jfr-pris 18:30/lit."
"Öl 3,2% 6-pack"," 69 90
/st  ",Corona. 6x355 ml. Jfr-pris 32:82/lit.
Läsk," 19 90
/st  ",Schweppes. 150 cl. Välj mellan olika sorter. Jfr-pris 13:27/lit.
Kolsyrat vatten 12-pack," 34 90
/förp  ",Loka. 12x33 cl. Välj mellan olika sorter. Jfr-pris 8:81/lit.
Tårta," 44 90
/st  ",Frödinge. 400-500 g. Fryst. Välj mellan olika sorter. Jfr-pris 93:54/kg.
köttbullar/vegetariska delikatessbullar," 36 90
/st  ",Sverige/Felix. 340-420 g. Frysta. Välj mellan kött och vegetariska. Jfr-pris 87:86/kg.
Olivolja," 59 90
/st  ","Zeta. 500 ml. Välj mellan Classico, Fruttato, Gentile. Jfr-pris 119:80/lit."
Öl 6-pack," 54 90
/st  ","Norrlands Guld. 6x50 cl. 3,5%. Jfr-pris 18:30/lit."
Ekologiskt Jordnötssmör," 29 90
/st  ",Änglamark. 350 g. Välj mellan Creamy och Crunchy. Jfr-pris 85:43/kg.
Skinnförkläde, 129:-   /st  ,Form Living. Buffelskinn. Längd 75 cm. Bredd 62 cm. Välj mellan brunt eller svart. Ord. pris 269:-/st.
Picknickgrill Halmstad, 299:-   /st  ,"Nordic Season. Liten bärbar kolgrill av emaljerat stål. Perfekt för parken, stranden, vandring eller camping. Grillen har ett fällbart stativ som låser locket för transport och ett smart handtag som gör det enkelt att bära. Ord. pris 399:-/st."
Stekpanna, 299:-   /st  ,"Coop. 28 cm av slitstarkt rostfritt stål med keramisk beläggning av hög kvalitet. Fungerar på alla typer av hällar, inklusive induktion. Ergonomiskt utformat handtag av rostfritt stål. Ugnssäker upp till 225 grader. Tål maskindisk. Ord. pris 399:-/st."
