Bröd 4-pack,"10,00/st","GARANT, 200-320g"
Kaffe,,"ZOÉGAS, 450g"
Juice,"20,00/st","GARANT, 1l"
Hårdost,"69,95/kg","WERNERSSONS, ca 750g"
Babyplommontomater,"29,95/st",500g
Nöt & grönt,"29,95/st","GARANT, 500g"
Falukorv,"25,00/st","GARANT, 800g"
Frysta kycklingdelar,"20,00/st","GARANT, 1kg"
Broccoli,"12,00/st",ca 250g
Beyond burger 2-pack,"39,00/st","BEYOND MEAT, 2x113g"
Smör- & rapsolja,"25,00/st","ARLA, 5dl"
Gräddfil,"10,00/st","GARANT, 3dl"
Keso,"25,00/st","KESO, 500g"
Julmust 12-pack,"39,00/st","NYGÅRDA, 12x33cl"
Kebab,"40,00/st","SCHYSST KÄK, 275g"
Städartiklar,"10,00/st","FIXA, 1-25 pack"
Vegofärs,"45,00/st","GARANT, 850-900g"
"Tvättmedel, sköljmedel","22,00/st","FIXA, 750g, 750ml"
Fish & crisp,"59,00/st","FINDUS, 480-490g"
Svensk fläskkotlett,"89,00/kg","SCAN, ca 800g"
Bacon,"15,00/st","SCAN, 140g"
Skivat kalkonbröst,"249,50/kg",INGELSTA
Svenskt havreris,"29,95/st","FREBACO KVARN, 1kg"
Godispåsar,"27,95/st","FAZER, 155-200g"
"Laxpanetter, torskpanetter","15,00/st","KALURI, 250g"
Baguette,"10,00/st","ELDORADO, 4-6 pack, 300g"
Kylda soppor,"39,95/st","FELIX, 470-475g"
Köttbullar,"42,95/st","GARANT, 600g"
Pepparkakor,"26,95/st","ANNAS, 400g"
Kebabsås,"20,00/st","GARANT, 250ml"
Cookies,"15,00/st","DAZZLEY, 150-225g"
Ostkaka,"33,95/st","FRÖDINGE, 300g"
Apelsin,"25,00/kg",ca: 270g
Wienerbröd,"5,00/st","BONJOUR, 80g"
Knäckebröd,"15,95/st","LEKSANDS, 200g"
Tranbärsbröd,"25,00/st","DAFGÅRD, 350g"
WC-set,"29,95/st","FIXA, 1-pack"
Cheddar,"129,00/kg","KVIBILLE, ca 0,5-1,4kg"
Familjefavoriter,"79,95/kg","ARLA, ca 0,75-1,2kg"
Fläckborttagning,"55,00/st","VANISH, 440-470g, 200-750ml"
Skinka,"15,00/st","SVEA, 100g"
Svenska äpplen,"25,00/kg",ca: 180g
Brysselkål,"15,00/st",ca 500g
Champinjoner,"15,00/st",250g
Svenska tulpaner,"49,95/st",7-pack
Amaryllis,"69,95/st",2-stänglad
Panerad sejfilé,"49,95/st","FALKENBERG, 300g"
Grillade kycklingben 4-pack,"25,00/st","KRONFÅGEL, råvikt ca 364g"
Svensk kycklingLårfilé,"129,00/kg","GARANT, ca 850g"
Svensk lövbiff,"189,00/kg","GARANT, ca 450-850g"
Svensk högrev,"129,00/kg","SCAN, ca 1,2kg"
Lindösalami,"199,50/kg",LÖNNEBERGA
Oxpytt,"48,95/st","FINDUS, 750g"
"Varmkorv, Wienerkorv","59,95/st","LITHELLS, 750-900g"
Yoghurt & müsli,"11,95/st","TINE, 190g"
Halstabletter,"16,95/st","VICKS, 72g"
Röd finkornig rom,"23,95/st","GARANT, 70g"
Bakpotatis,,ca375g
"Tandkräm, tandborste",,"COLGATE, 75ml, 1-pack"
"Tandkräm, tandborste",,"PEPSODENT, 75ml, 1-pack"
