Nötfärs 500 g.,49 90 /st,Jfr-pris 99:80/kg
Ost Ca 667-1500 g.,89 90 /kg,Jfr-pris 89:90/kg
Bregott 600 g.,44 90 /st,Jfr-pris 74:83/kg
Satsumas,20:-,Jfr-pris 20:00/kg
Bregott 600 g.,44 90 /st,Jfr-pris 74:83/kg
Bregott 600 g.,44 90 /st,Jfr-pris 74:83/kg
Bregott 600 g.,44 90 /st,Jfr-pris 74:83/kg
Torskryggfilé,99:-,Jfr-pris 264:00/kg
Ljung,35:-,
Gröna druvor i ask 500 g.,29 90 /ask,Jfr-pris 59:80/kg
Plommon i korg 500 g.,20:-,Jfr-pris 40:00/kg
Vitkål,12 90 /kg,Jfr-pris 12:90/kg
Pålägg 120 g.,26 90 /st,Jfr-pris 224:17/kg
Wienerpölser/Hot Dog Pölser 375 g.,42 90 /st,Jfr-pris 114:40/kg
Färdigrätter 400 g.,59 90 /st,Jfr-pris 149:75/kg
Ekologisk leverpastej 200 g.,2 för 35:-,Jfr-pris 87:50/kg
Mild Kvarg/Grekisk yoghurt 1000 g.,31 90 /st,Jfr-pris 31:90/kg
Frukt-/Vaniljyoghurt 1 kg.,21 90 /st,Jfr-pris 21:90/kg
"Laktosfri mjölkdryck 1,5 liter.",2 för 42:-,Jfr-pris 14:00/lit
Juice 1 liter.,19 90 /st,Jfr-pris 19:90/lit
Snabbkaffe 180 g.,69 90 /st,Jfr-pris 388:33/kg
Matpaj 240 g.,2 för 59:-,Jfr-pris 122:92/kg
Glass 473-850 ml.,49 90 /st,Jfr-pris 105:50/lit
Lakto-ovo-vegetariska produkter 300-312 g.,32 90 /st,Jfr-pris 109:67/kg
Hundfoder 3750 g,169:-,Jfr-pris 45:07/kg
Kattmat 1750 g.,59:-,Jfr-pris 33:71/kg
Ansiktskräm 50 ml.,89:-,Jfr-pris 1780:00/lit
Munskölj 500 ml.,45:-,Jfr-pris 90:00/lit
Fingervantar,3 för 30:-,Ord. pris 20 /par
Termosmugg,39 90 /st,
Termosflaska,79:-,
STUDENT,,
Havrekuddar/Rågkuddar,50 %,Coop. 325-375 g. Välj mellan olika sorter.
Flytande honung,50 %,Coop. 350 g.
Picadeli-sallad,50 %,Picadeli.
Hamburgare 6-pack,50 %,Coop. 6x90g.
