Personliga:,,
Flytande honung,"50 %
rabatt",Coop. 350 g.
Rapsolja,"50 %
rabatt",Xtra. 1 liter.
Färdigrätter,"50 %
rabatt",Coop. Kylda. 400 g. Välj mellan olika sorter.
Bullar 12-pack,"50 %
rabatt",Coop. Frysta. 420 g. Välj mellan olika sorter.
Vispgrädde,"20 %
rabatt",Coop. 36%. 25 cl.
Bregott,"20 %
rabatt",Arla. Kyld. 350-500 g. Välj mellan olika sorter. Gäller även laktosfri. Gäller ej ekologisk.
Njalla,"25 %
rabatt",Polarbröd. 250 g.
Chokladkaka,"25 %
rabatt",Marabou. 160-200 g. Välj mellan olika sorter.
Glass flerpack,"25 %
rabatt",Triumf Glass. 4-8 st. Välj mellan olika sorter.
Mineralvatten,"25 %
rabatt",Ramlösa. 150 cl. Välj mellan olika sorter. Pant tillkommer.
,,
