Läsk,"5,00/st","PEPSI, APOTEKARNAS, ZINGO, 7UP, 33cl"
Munkar,"5,00/st","DAFGÅRDS, 63g"
"Svensk kycklingbröstfilé, lårfilé","99,00/kg","GARANT, ca 850g"
Bregott,"39,95/st","ARLA, 600g"
Halloumi,"20,00/st","GARANT, 200g"
Bröd,"22,00/st","ÖSTRAS, 600g"
Saffran,"10,00/st","GARANT, 0,5g"
"Babyspenat, Ruccola, Småbladsmix","10,00/st","GARANT EKO, 65g"
Ekologiska bananer,"20,00/kg",ca: 170g
Potatis Smått & Gott,"10,00/st","GARANT, 900g"
Svensk lammstek,"199,00/kg","SMAK AV GOTLAND, ca 1kg"
Juice,"20,00/st","GOD MORGON, 1l"
Vispgrädde,"15,00/st","ARLA KÖKET, 2,5dl"
Fruktdryck,"5,00/st","KIVIKS MUSTERI, 2dl/1l"
Snacks,"22,00/st","ESTRELLA, 250-275g"
Färsk pasta,"12,00/st","GARANT, 200-250g"
"Feta, Halloumi","25,00/st","ZETA, 130-150g"
"Hallonsylt, blåbärssylt","30,00/st","GARANT EKO, 400g"
Yoggi,"20,00/st","YOGGI, 1kg"
Cider,,"HERRLJUNGA, 1l"
Kryddor,"15,00/st","SANTA MARIA, 5-55g"
Fond,"28,00/st","TOUCH OF TASTE, 180ml/4l"
Choklad,"6,00/st","CLOETTA, 50-60g"
Glass,"49,00/st","HÄAGEN-DAZS, 0,42-0,46l"
Pannkakor,"45,00/st","KUNGSÖRNEN, 800g"
Laxfilé,"99,00/st","POSEIDON, 4x125g"
Kladdkaka,"20,00/st","DAZZLEY, 400g"
Danskt rågbrö,"10,00/st","GARANT, 320g"
Baguette,"10,00/st","BONJOUR, 400g"
Fryst vegetariskt,"28,00/st","QUORN, 300-350g"
Avokado,"25,00/st","GARANT, 250g"
Rostbiff,"20,00/st","GARANT, 100g"
Falukorv,"25,00/st","GARANT, 800g"
Räkbomb,"99,00/st","FISKEXPORTEN, 700g"
Potatisgratäng,"25,00/st","PEKA, 700-800g"
"Brie, Camembert","34,95/st","PRÉSIDENT, 200-250g"
Handtvål,"16,95/st","BLIW, 300ml"
Paj,"39,95/st","CAROLINES KÖK, 300g"
Munskölj,"55,00/st","FLUX, 500ml"
Kylda såser,"22,95/st","ERIKS, 170-230ml"
Toalettrengörning,"20,00/st","DUCK, 55-750ml"
Pizza X-tra Allt,"37,95/st","GRANDIOSA, 350g"
Maskindisktabletter,"34,95/st","SÅKLART, 30-pack"
Biscoff kakor,"18,95/st","LOTUS, 150g"
Jubileumskakor,"26,95/st","POLARBRÖD, 450g"
Tofu,"26,95/st","YIPIN, 230-400g"
Smörgåspålägg,"27,95/st","JAKOBSDALS, 80-120g"
Källarrökt skinka,"279,50/kg","SCAN, ca: 150g"
Delikatessmedwurst,"199,50/kg",SCAN
Rostbiff,"229,50/kg",BRÖDERNA'S
Skinka,"299,50/kg",JOKKMOKK
Kallrökt skinka,"349,50/kg",JAKOBSDALS
Lasagne,"25,00/st","BARILLA, 500g"
Majonnäs,"18,95/st","KAVLI, 275g"
Svensk kycklingfilé,"99,00/st","KRONFÅGEL, 1kg"
Torskfiléer,"49,95/st","FINDUS, 360g"
Blåbär,"21,95/st","GARANT EKO, 225g"
Aubergine,"12,00/st",ca300g
Svenska äpplen,"25,00/st",1kg
Citron,"5,00/st",ca160g
Brysselkål,"15,00/st",ca 500g
Champinjoner,"15,00/st",250g
Honungsmelon,"25,00/kg",ca: 1.25kg
Kvistrosor,"79,95/st",
Svenska tulpaner,"59,95/st",
Färsk torskfilé,"229,00/kg","LERÖY, ca: 300g"
Torskfilé,"99,00/st","FALKENBERG, 400g"
Lammstek,"149,00/kg","FARMERS, ca 1,5kg"
Svensk kalkonbröstfilé,"169,00/kg","INGELSTA KALKON, ca 450g"
Helgskinka,"49,95/kg","NYBERGS DELI, ca 2kg"
Svensk oxfilé,"399,00/kg","DALSJÖFORS, ca 500g"
Havrering,"29,95/st","AXA, 350g"
Utvalda kex,"25,00/st","GÖTEBORGS, 100-150g"
Protein bar,"15,00/st","NICK´S, 40-50g"
Energidryck,"12,00/st","MONSTER, REIGN, 50cl"
Värmeljus,"39,95/st","FIXA, 50-pack"
Hårdost,"59,95/st","ALLERUM, 400g"
Hushållsost,"94,00/kg","ARLA, ca 1,1-2,2kg"
Protein bar,,"PROPUD, 55g"
"Schampo, balsam",,"ELVITAL, 200-250ml"
