Färdiggrillade/friterade kycklingdetaljer,"39 90
/st ",Sverige/Guldfågeln. 350-500 g. Frysta. Välj mellan olika sorter grillade och friterade. Jfr-pris 79:80/kg.
Läsk,2 för 34:- ,Coca-cola/Fanta/Sprite. 150 cl. Välj mellan olika sorter. Jfr-pris 11:33/lit.
Glass flerpack,"34 90
/förp ",GB Glace. 3-10 pack. Välj mellan olika sorter. Jfr-pris 5:82/st.
Glass,"49 90
/st ",Nick's. 473 ml. Välj mellan olika sorter. Jfr-pris 105:50/lit.
Syltsocker,"22 90
/st ",Dansukker. 1 kg. Med pektin. Jfr-pris 22:90/kg.
Kalla såser,"29 90
/st ",Hellmann's. 250 ml. Välj mellan olika sorter. Jfr-pris 119:60/lit.
Alkoholfri öl 6-pack,"59 90
/förp ","Corona. 6x33 cl. Alkoholhalt 0,0%. Jfr-pris 30:25/lit."
Lösviktsgodis,"59 90
/kg ",Coop. Jfr-pris 59:90/kg.
Öl 6-pack,"59 90
/förp ","Carlsberg. 6x50 cl. 3,5%. Jfr-pris 19:97/lit."
Tomatpuré,2 för 25:- ,Coop. 200 g. I tub. Jfr-pris 62:50/kg.
Toalettpapper 24-pack,89:-   /förp ,Coop. 2747 g. Jfr-pris 32:40/kg.
Deo Roll-On,2 för 45:- ,Dove/Rexona/Axe. 50 ml. Välj mellan olika sorter. Jfr-pris 450:-/lit.
Hundmat,79:-   /st ,"Doggy. 2000 g. Välj mellan Pro Mini, Pro Mini Valp och Pro Mini Skonsam. Jfr-pris 39:50/kg."
Laddkablar 2A,"39 90
/st ","Av silikon. Finns i uttagen lightning (iPhone), micro usb och typ-c. Ord. pris 79:-/st."
Laddkabel,"19 90
/st ","-. 2A. Sladdlängd 1 meter. Välj mellan olika färger och uttag, Lightning (för iPhone), typ-C, Micro-Usb. Ord. pris 29:90/st."
Skärbräda,2 för 30:- ,Daloplast. Av BPA-fri plast. Skonsam mot dina knivar. Återvinningsbar. Tål diskmaskintvätt. Välj mellan olika färger. Ord. pris 19:95/st.
Matlåda,3 för 40:- ,"Av polypropenplast, livsmedelsgodkänd och fri från BPA. Rymmer 0,25-1,1 liter. Låda och lock tål maskindisk, frys och uppvärmning i mikrovågsugn. Välj mellan olika färger."
Rengöringssvamp 10-pack,2 för 25:- ,Xtra. Välj mellan köks- och rengöringssvamp. Jfr-pris 1:25/st.
